NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
MDC HOLDINGS DEAD - DELIST.19/04/24,US5526761086,,,,,,,,,,19.93,42.59,69.32,25.74,26.81,18.32,50.7,50.58,63.29,55.46,68.5,45.64,44.09,37.68,51.18,
MDU RESOURCES GROUP,US5526901096,,,,,,,,,85.27,88.77,56.68,61.68,56.01,52.58,30.87,49.49,65.76,69.86,79.41,82.18,81.66,75.12,76.26,78.86,77.99
MGM RESORTS INTL.,US5529531015,,,,16.7,10.41,18.76,10.84,20.25,15.84,22.47,19.31,28.41,71.17,73.05,56.12,75.79,67.81,67.63,69.98,62.69,64.16,58.6,80.53,75.59,
MSC INDL.DIRECT 'A',US5535301064,,,,,,,,,,,9.13,16.83,23.29,29.92,30.6,58.32,53.69,56.48,49.04,36.51,67.46,64.98,71.36,68.58,
MACERICH,US5543821012,,,,,,50.43,35.24,66.13,54.74,49.51,43.05,51.77,55.33,40.21,48.53,23.33,50.61,52.72,82.7,81.02,79.71,76.76,75.66,75.83,72.55
VERIS RESIDENTIAL,US5544891048,,,,,,,,,,9.84,18.47,27.4,11.23,35.53,39.19,24.82,31.55,59.41,60.94,52.77,50.88,47.21,34.02,86.09,94.32
MACY'S,US55616P1049,,,,36.57,55.05,48.75,58.79,57.43,48.23,62.14,58.61,68.3,62.13,49.82,57.17,61.36,60.66,65.25,71.29,80.36,85.68,79.36,77.71,71.31,54.05
MANITOWOC,US5635714059,,,,,,,22.93,66.04,27.83,21.88,62.51,28.39,21.58,22.78,30.92,22.01,15.59,17.77,34.32,33.28,37.06,24.22,47.68,65.27,63.49
MANPOWERGROUP,US56418H1005,,,,51.19,50.08,38.14,48.14,31.91,32.89,62.78,71.84,85.76,68.63,71.15,70.55,80.97,84.43,81.19,64.02,76.12,74.42,73.16,69.09,77.19,87.02
MARATHON OIL DEAD - DELIST.22/11/24,US5658491064,,,,89.3,91.09,96.87,83.97,77.12,88.93,89.19,91.37,89.27,90.63,84.86,77.12,89.94,89.83,87.72,89.06,85.2,88.8,85.78,86.69,84.18,
MARKEL GROUP,US5705351048,,,,,,,,,,40.14,34.6,29.19,33.87,41.69,29.13,43.46,53.25,54.84,52.94,58.43,47.09,50.67,66.01,63.7,53.16
MARSH & MCLENNAN,US5717481023,,,,35.28,39.62,59.37,10.71,45.72,52.06,18.12,72.64,67,60.85,53.41,53.35,31.03,49.61,37.53,40.94,50.56,55.06,59.1,42.29,72.33,70.82
MARRIOTT INTL.'A',US5719032022,,,,50.57,35.86,22.63,51.17,48.02,50.66,56.86,84.69,59.79,53.66,64.1,55.78,76.99,79.65,73.82,61,63.09,70.69,76.7,53.69,59.01,
MARTIN MRTA.MATS.,US5732841060,,,,,,63.74,71.55,69.71,74.47,60.12,69.75,76.53,74.84,76.34,66.87,64.89,76.21,86.59,91.97,92.95,91.59,83.95,94.12,89.49,88.67
MARVELL TECHNOLOGY,US5738741041,,,,,,13.66,55.07,16.61,24.14,34.17,61.72,62.98,50.75,31.24,33.37,38.52,71.74,54.93,44.83,59.92,42.02,36.19,50.6,73.13,61.17
MASCO,US5745991068,,,,53.28,33.6,36.72,32.77,50.75,46.55,37.57,83.58,73.66,72.99,54.14,59.54,63.01,56.69,78.23,71.29,65.62,63.71,68.64,71.15,76.36,
MASTERCARD,US57636Q1040,,,,,,,,5.42,7.26,7.37,30.8,9.95,69.34,52.09,68.15,59.85,61.67,67.11,82.92,70.63,56.64,66.88,71.85,64.13,82.44
MATCH GROUP,US57667L1070,,,,,,,,,,,,,,,,,6.97,13.52,12.26,27.55,8.39,14.46,25.08,41.83,32.95
MATTEL,US5770811025,,,,61.59,48.48,73.78,25.33,76.44,75.04,84.45,84.1,88.84,78.65,65.38,69.25,49.94,52.38,45.81,31.15,28.1,45.27,58.55,53.41,60.4,
MCCORMICK & COMPANY NV.,US5797802064,,,,15.3,43.56,43.7,55.93,44.8,31.36,44.74,59.27,62.94,51.16,40.6,59,56.25,54.27,49.26,56.4,67.74,74.65,65.02,76,,
MCDONALDS,US5801351017,,,,59.13,24.85,31.09,61.59,59.12,50.57,54.96,64.91,79.41,64.37,40.83,68.63,43.78,37.45,53.16,53.29,51.41,38.62,54.26,49.18,42,50.73
MCKESSON,US58155Q1031,,,,,,,67.1,65.45,49.53,47.04,88.14,92.47,91.07,88.71,88.6,86.69,62.97,71.31,75.97,67.21,48.76,81.59,67.94,67.88,61.88
PEDIATRIX MEDICAL GROUP,US58502B1061,,,,,,,,,,34.33,50.4,62.04,44.84,66.64,46.08,64.04,73.23,75.19,79.29,66.89,70.03,64.51,79.38,81.21,
MERCK & COMPANY,US58933Y1055,,,,78.65,79.85,83.22,59.54,49.39,47.76,59.04,70.53,80.78,58.31,70.29,75.98,56.44,59.54,67.87,66.85,43.67,58.85,59.01,43.04,44.48,51.15
MERCURY GENERAL,US5894001008,,,,,,,,,,51.09,70.82,77.67,74.78,73.76,72.98,81.31,75.18,70.14,78.11,82.2,66.1,51.31,71.39,71.48,66.69
METLIFE,US59156R1086,,,,59.22,30.9,22.63,55.28,42.61,50.57,45.16,19.64,27.27,41.93,50.04,37.78,22.95,35.79,26.47,27.9,34.35,28.32,48.51,58.95,54.66,43.27
METTLER TOLEDO INTL.,US5926881054,,,,,,,,,,36.56,51.93,60.39,39.62,50.21,69.7,72.72,76.76,80.02,83.28,86.34,80.18,85.85,82.1,88.05,
MICROSOFT,US5949181045,,,,32.96,22.16,57.55,74.22,56.32,79.81,84.13,88.15,93.57,94.94,84.74,95.08,95.6,94.16,94.97,94.9,94.14,93.36,94.52,94.01,92.13,92.1
MICROCHIP TECH.,US5950171042,,,,,,60.15,32.54,71.41,51.86,55.43,45.87,33.89,69.44,64.77,74.48,63.39,67.09,71.52,71.87,72.57,52.98,65.42,46.51,59.5,43.3
MICRON TECHNOLOGY,US5951121038,,,,33.59,28.3,51.06,40.73,48.31,51.54,59.07,57.84,36.13,65,43.45,80.22,53.88,55.04,58.86,48.87,52.58,64.58,66.92,70.01,59.98,74.07
MILLERKNOLL,US6005441000,,,,,,,,,73.93,77.43,71.64,64.86,59.93,57.12,52.21,57.64,49.12,46.54,38.6,26.71,38.12,62.53,77.45,82.04,77.76
MOHAWK INDUSTRIES,US6081901042,,,,,,56.73,39.11,54.21,42.39,30.26,23.77,53.97,61.72,71.36,60.92,74.76,75.44,70.51,66.37,71.5,57.94,46.16,50.98,71.57,66.68
MOLSON COORS BEVERAGE COMPANY B,US60871R2094,,,,29.4,36.06,13.63,33.53,15.75,24.42,16.79,55.78,57.28,58.55,56.16,58.43,35.28,44.53,58.72,59.44,70.1,64.87,67.38,74.31,78.31,
MONDELEZ INTERNATIONAL CL.A,US6092071058,,,,26.52,30.36,35.25,71.65,60.96,47.87,82.89,93.03,81.5,81.13,77.62,77.83,64.31,44.14,49.53,41.31,43.16,48.87,38.02,51.23,62.52,49.82
MONSTER BEVERAGE,US61174X1090,,,,,,,,,48.45,53.98,21.14,27.22,10.59,23.95,12.04,12.75,27.8,41.12,54.27,46.62,51.56,56.33,56.21,55.97,
MOODY'S,US6153691059,,,,,,67.11,49.61,34.97,61.35,42.37,50.68,85.08,70.51,50.22,75.67,83.96,87.66,87.65,88.16,91.94,97.06,80.35,78.55,61.18,
MORGAN STANLEY,US6174464486,,,,47.51,55.23,62.1,21.81,50.44,35.48,62.96,70.99,69.68,68.17,61.68,49.74,59.18,50.65,68.26,58.46,55.99,46.01,45.06,65.84,46.79,65.36
MOSAIC,US61945C1036,,,,,,,19.72,56.52,27.1,33.68,21.12,70.58,71.17,84.33,83.76,93.1,82.54,69.06,84.68,85.5,91.53,97.91,93.83,91.23,86.47
MOTOROLA SOLUTIONS,US6200763075,,,,45.09,32.8,18.84,24.08,44.35,54.58,73.15,62.23,68.44,41.99,63.88,71.4,79.2,79.73,87.66,79.05,82.55,91.84,84.94,92.41,83.42,
MURPHY OIL,US6267171022,,,,78.47,78.72,76.31,74.17,62.71,68.32,69.68,82.33,80.23,83.05,72.57,56.19,72.58,84.62,85.46,85.14,85.45,88.83,89.78,76.89,76.31,90.29
NCR VOYIX,US62886E1082,,,,59.61,34.08,39.87,34.25,23.05,25.43,24.17,20.07,18.9,51.09,65.22,61.62,18.73,24.94,12.66,25.16,14.8,38.49,53.77,37.16,45.65,
NRG ENERGY,US6293775085,,,,,,,,,62.59,59.72,59.64,64.37,60.27,73.98,64.52,76.73,82.51,82.79,76.9,85.09,70.1,75.31,83.98,78.14,
NVR,US62944T1051,,,,,,20.62,34.38,49.49,34.27,23.59,22.99,42.81,75.16,54.45,33.16,42.07,73.55,73.88,83.02,71.89,66.24,80.72,73.72,75.81,76.41
NOV,US62955J1034,,,,18.61,30.87,21.93,32.27,24.74,17.15,29.92,16.79,23.82,53.58,48.79,29.94,48.68,60.64,55.62,60,63.07,55.26,51.27,67.03,66.99,
NASDAQ,US6311031081,,,,,,,,,76.23,26.76,58.53,54.69,34.3,65.28,48.26,65.01,46.51,74.2,63.58,79.28,78.86,79.86,83.05,89.11,79.27
NATIONAL FUEL GAS,US6361801011,,,,,,,,,,,31.4,32.05,45.02,43.51,34.87,45.07,57.93,40.27,52.84,51.67,45.14,44.99,53.36,75.69,68.5
NATIONAL INSTS. DEAD - DELIST.12/10/23,US6365181022,,,,,,,,,,58.69,54.31,71.34,50.41,47.82,43.81,43.07,43.24,48.54,41.6,42.42,71.5,62.32,68.76,,
NETAPP,US64110D1046,,,,18.38,54.14,43.38,27.98,7.34,48.63,39.05,42,40.81,45.38,40.04,45.03,31.81,60.47,45.08,69.09,83.09,65.27,71.51,85.17,79.16,85.14
NETEASE ADR 1:5,US64110W1027,,,,,,,,,,,,,,,,,37.19,43.07,60.4,56.43,62.45,63.48,64.98,72.7,69.21
NEW YORK TIMES 'A',US6501111073,,,,74.3,61.85,59.66,59.1,79.41,57.36,44.89,21.15,53.08,47.62,25.6,27.58,35.43,47.61,55,63.72,42.9,43.62,10.54,35.55,43.93,39.48
NEWELL BRANDS (XSC),US6512291062,,,,68.21,70.88,77.35,72.24,58.4,69.74,67.86,73.42,78.04,39.71,60.53,48.52,70.95,61.05,53.25,45.79,59.45,55.19,76.59,83.65,75.43,59.62
NEWMONT,US6516391066,,,,,,,82.03,58.01,71.16,87.2,96.52,87.07,96.37,95.53,90.89,96.53,94.82,94.46,98.86,98.63,96.96,99.49,99.21,98.94,99.11
NEWS 'A',US65249B1098,,,,,,,,,,,,,,,32.39,34.66,62.51,62.23,69.09,68.9,68.72,64.55,73.18,80.55,79.85
NEXTERA ENERGY,US65339F1012,,,,54.8,45.75,48.57,41.6,32.84,56.72,64.96,78.72,68.37,50.31,40.73,49.69,67.93,82.37,80.36,75.44,72.74,78.46,82.76,79.19,59.98,
NIKE 'B',US6541061031,,,,,,,67.88,63.74,60.51,32.37,46.69,37.45,46.32,33.34,41.77,38.3,67.57,55.58,55.12,72.94,67.15,50.64,38.8,38.73,34.7
NISOURCE,US65473P1057,,,,79.91,71.44,69.72,65.06,67.57,81.34,81.41,82.2,73.4,95.12,93.69,89.96,89.5,74.62,89.17,91,90.24,88.84,89.94,87.2,87.98,60.69
NORDSTROM,US6556641008,,,,77.74,65.71,73.89,74.54,77.14,72.26,73.93,59.88,77.14,63.87,63.61,64.05,59.17,66.93,65.45,77.6,59.05,68.64,73.61,81.95,81.61,76.86
NORFOLK SOUTHERN,US6558441084,,,,,,,50.05,62.24,46.48,38.06,53.41,43.43,71.53,65.68,72.76,56.75,54.71,81.98,82.45,76.15,75.29,71.75,68.52,67.82,75.72
NORTHERN TRUST,US6658591044,,,,20.67,62.19,45.74,50.56,26.23,39.05,72.38,68.06,65.46,69.69,68.63,65.23,47,46.71,44.5,39.39,51.66,53.42,58.59,64.5,61.51,
NORTHROP GRUMMAN,US6668071029,,,,50.83,36.37,59.86,43.7,27.24,68.06,70.38,60.37,82.02,79.45,78.26,72.28,57.12,70.84,68.65,72.35,62.07,59.41,66.56,52.07,59.27,
GEN DIGITAL,US6687711084,,,,38.91,25.92,69.26,72.07,40.72,57.41,72.81,67.81,49.3,75.02,85.36,62.47,44.45,56.24,63.9,53.35,72.05,75.84,69.55,89.28,83.97,74.67
NOVOLIPETSK STEEL GDR DEAD - DELIST.27/01/23,US67011E2046,,,,,,,,,83.17,77.05,69.98,51.7,44.47,55.2,61.1,53.24,75.26,75.81,71.16,61.83,89.96,88.63,81.96,,
NUANCE COMMS. DEAD - DELIST.07/03/22,US67020Y1001,,,,,,,,,,74.5,73.79,61.41,57.38,57.05,47.05,53.02,65.88,58.22,53.53,52.24,76.17,83.58,68.08,,
NUCOR,US6703461052,,,,61.32,64.65,56.07,21.36,23.34,29.01,34.45,68.01,28.4,19.47,13.86,21.32,44.77,71.27,63.71,69.73,53.93,50.79,47.55,57.03,34.66,
NVIDIA,US67066G1040,,,,24.64,37.6,38.98,24.77,31.72,50.29,52.2,41.82,89.09,80.26,95.38,96.73,93.1,91.48,89.44,88.97,89.79,90.99,85,80.42,90.07,88.64
OGE ENERGY,US6708371033,,,,,,,,,,57.01,73.19,71.26,70.98,72.38,74.38,80.32,77.71,79.51,79.75,79.05,81.83,77.68,76.59,75.85,
O I GLASS,US67098H1041,,,,,,8.16,16.92,13.07,14.82,25.04,7.07,37.35,37.15,64.3,62.12,33.08,23.12,19.56,62.1,48.34,39.75,45.14,46.49,40.59,
O REILLY AUTOMOTIVE,US67103H1077,,,,,,,,,,55.77,13.11,57.76,50.74,52.25,63.82,68.53,43.85,36.4,51.99,66.83,74.36,52.4,56.99,70.43,70.41
OCCIDENTAL PTL.,US6745991058,,,,83.25,70.19,56.03,46.5,36.59,47.09,79.03,53.55,52.9,62.95,70.23,87.67,90.65,88.18,67.39,64.67,78.24,72.99,79.59,82.55,84.78,91.56
OCEANEERING,US6752321025,,,,,,,,,,14.62,17.27,29.91,17.44,41.09,32.99,33.79,45.33,50.33,44.75,56.67,50.95,61.13,70.32,64.95,
OIL STS.INTL.,US6780261052,,,,,,,,,,,70.92,68.6,69.39,62.94,61.44,49.13,42.93,30.85,42.36,53.61,70.67,42.34,74.91,71.47,68.8
OLD REPUBLIC INTL.,US6802231042,,,,,,17.47,50.47,54.55,32.8,29.78,59.25,44.5,35.37,31.51,29.36,51.12,56.19,57.99,50.12,36.61,28.31,40.06,40.11,59.74,57.37
OMNICOM GROUP,US6819191064,,,,,,,43.49,64.78,69.58,78.17,62.99,55.89,52.05,60.28,68.39,48.31,82.85,58.05,73.59,74.41,81.5,84.99,74.89,75.82,64.07
ON SEMICONDUCTOR,US6821891057,,,,,,,,,,,65.52,68.97,57.88,54.64,49.69,23.66,39.11,32.66,47.39,66.92,76.29,57.94,75.05,70.89,64.38
ONEOK,US6826801036,,,,,,,,,80.38,89.54,90.71,86.59,87.83,70.52,88.82,52.07,52.88,39,43.04,64.41,40.84,69.04,38.85,71.26,80.3
ORACLE,US68389X1054,,,,27.94,14.95,37.03,59.52,67.23,31.17,52.73,67.13,55.61,52.72,52.14,50.37,36.81,19.03,18.29,31.66,22.65,22.64,26.66,21.21,16.53,
ORMAT TECHNOLOGIES,US6866881021,,,,,,,,,,,15.51,8.09,16.45,10.84,15.99,21.71,39.15,61.11,54,69.67,86.63,77.87,70.9,84.08,
OSHKOSH,US6882392011,,,,,,32.43,10.69,30.01,40.52,59.98,52.87,28.06,27.62,32.49,40.02,35.8,48.89,36.05,50.62,47.16,63.13,41.98,23.12,62.2,53.75
OVERSEAS SHIPHLDG.GP.'A' DEAD - DELIST.10/07/24,US69036R8631,,,,,,,,,,69.08,87.62,90.49,79.11,89.43,83.57,27.6,53.38,42.61,50.6,54.58,65.96,72.72,71.85,,
OVINTIV (NYS),US69047Q1022,,,,9.03,76.67,78.99,92.59,93.72,85.67,92.86,92.99,66.04,57.18,49.04,32.5,45.89,58.34,63.07,71.08,63.05,78.14,68.61,79.4,83.8,84.44
PG&E,US69331C1080,,,,,,,57.67,85.87,83.44,88.09,95.13,91.63,56.9,76.99,77.78,86.77,88.46,90.55,92.08,93.88,56.56,52.02,47.6,59.83,60.97
PNC FINL.SVS.GP.,US6934751057,,,,68.92,77.89,73.16,44.13,62.22,49.28,79.19,72.75,83.96,89.29,89.12,84.92,91,93.94,89.04,94.95,94.16,79.15,83.14,83.88,71.12,76.03
PPG INDUSTRIES,US6935061076,,,,51.32,22.82,24.12,45.53,34.32,79.26,78.77,72.06,84.6,72.81,55.4,53.6,76.01,71.94,72.49,69.15,85.14,76.91,82.22,72.43,62,57.03
PPL,US69351T1060,,,,77.41,73.76,22.06,42.87,58.11,62.95,75.74,81.31,81.35,60.38,56.23,77.2,70.16,74.93,53.32,53.97,63.69,84.66,54.93,91.04,85.09,88.26
PVH,US6936561009,,,,,,,,,,54.7,42.3,48.77,18.56,27.86,29.3,34.46,59.79,78.37,62.24,73.36,54.93,80.58,85.53,75.79,85.99
PACCAR,US6937181088,,,,6.75,13.71,13.93,7.37,47.93,14.43,12.67,6.32,5.44,36.01,50.22,35.99,28.22,43.17,56.19,63.74,61.52,71.27,73.58,68.15,64.05,
PACKAGING CORP.OF AM.,US6951561090,,,,,,,,,,34.02,25.64,32.38,42.38,78.45,59.92,71.79,60.59,84.93,82.83,91.11,76.78,71,64.22,70.23,
PARKER-HANNIFIN,US7010941042,,,,16.54,14.91,11.56,1.4,4.39,16.77,19.6,16.83,41.83,35.68,38.53,30.89,54.58,23.38,45.82,47.22,45.02,60.7,41.9,49.18,58.37,58.04
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,US70211M1099,,,,,,,,,,,60.24,66,61.24,83.04,58.53,57.43,42.55,34.44,29.71,15.69,21.36,29.62,38.89,48.87,
PATTERSON COMPANIES,US7033951036,,,,16.84,18.49,45.64,33.61,42.53,44.24,22.8,30.54,45.87,34.77,52.83,52.01,51.82,68.6,73.87,80.02,45.55,78.39,77.94,68.25,67.45,45.62
PATTERSON UTI ENERGY,US7034811015,,,,,,27.44,35.41,58.73,40.6,28.65,14.63,39.22,28.54,43.1,34.97,51.52,67.39,53.47,44.96,60.59,73.27,71.79,78.9,69.03,
PAYCHEX,US7043261079,,,,18.65,15.83,39.93,48.43,60.7,32.92,68.79,59.15,67.27,51.33,53.08,37.66,27.3,35.89,39.17,53.73,57.76,34.11,36.72,35.24,53.07,50.48
PEABODY ENERGY,US7045511000,,,,,,60.27,27.48,26.97,50.87,68.26,59.12,85.67,81.56,77.49,79.61,73.48,59.11,84.25,87.24,85.57,83.15,68.03,48.64,60.43,72.1
PENN ENTERTAINMENT,US7075691094,,,,,,,,,,28.81,54.52,41.87,39.22,43.03,30.23,29.62,32.53,44.42,47.19,52.28,59.94,76.03,83.13,89.33,85.57
PENSKE AUTOMOTIVE GP.,US70959W1036,,,,,,,,,,44.32,48.24,62.35,42.32,53.41,60.94,66.56,72.49,65.15,60.69,64.57,54.52,58.78,38.32,37.39,
PEOPLES UNITED FINANCIAL DEAD - DELIST.05/04/22,US7127041058,,,,,,1.5,68.66,81.3,76.02,42.24,64.86,71.51,53.91,57.28,54.06,62.17,67.87,69.46,76.57,63.27,57.34,49.35,,,
PEPSICO,US7134481081,,,,78.56,77.84,84.31,90.57,78.38,85.2,73.83,96.68,97.07,90.41,95.27,93.95,90.48,82.58,91.88,94.06,93.66,91.43,95.73,93.36,91.83,
PERDOCEO EDUCATION,US71363P1066,,,,,,39.56,35.95,32.88,21.62,52.39,34.57,74.33,39.43,71.94,80.92,49.95,36.09,36.95,69.42,77.44,75.82,71.57,58.71,39.19,
REVVITY,US7140461093,,,,,,63.91,53.92,57.76,28.31,24.04,27.56,31.37,49.22,53.07,49.36,52.4,61.76,64.71,67.68,77.36,35.84,85.18,69.19,,
PFIZER,US7170811035,,,,67.52,33.07,30.66,86.91,34.72,60.41,80.54,84.38,77.01,68.49,64.43,77.1,62.63,73.61,67.07,54.7,44.77,51.04,70.29,59.68,60.47,50.75
PINNACLE WEST CAP.,US7234841010,,,,74.44,78.9,77.38,77.51,60.2,77.54,83.74,88.89,85.91,77.93,78.35,77.69,47.86,66.54,56.71,43.87,33.68,40.72,54.7,49.61,40.71,
PIONEER NTRL.RES. DEAD - DELIST.03/05/24,US7237871071,,,,,,54.2,40.07,55.71,48.25,63.86,50.43,16.58,30.68,22.8,31.75,41.93,61.73,73.89,78.46,85.49,81.14,85.64,86.57,94.79,
PITNEY-BOWES,US7244791007,,,,23.39,9.35,9.7,27.98,33.59,29.21,26.43,73.47,55.21,55.14,50.62,80.81,63.42,58.53,68.04,67.97,59.11,72.14,80.88,81.35,79.78,
POLARIS,US7310681025,,,,,,,,,,,,42.89,28.69,35.89,24.15,26.08,49.27,60.31,56.7,59.41,64.24,70.11,66.53,61.41,67.77
POWER INTEGRATIONS,US7392761034,,,,,,,,,,,,,,,,,51.04,54.78,58.62,47.67,51.73,72.93,72.59,59.25,
T ROWE PRICE GROUP,US74144T1088,,,,44.27,37.95,37.62,25.1,35.11,36.77,24.79,40.73,40.62,54.67,51.99,44.08,41.24,44.5,59.64,53.94,76.03,68.06,33.71,40.97,46.59,53.05
PRINCIPAL FINL.GP.,US74251V1026,,,,44.2,44.6,27.94,18.81,25.44,16.05,19.75,45.65,24.54,42.44,40.23,38.64,18.55,29.3,40.65,36.92,45.82,45.78,45.29,56.33,56.65,43.84
PROCTER & GAMBLE,US7427181091,,,,39.06,24.64,17.7,49.06,46.45,27.45,69.32,62.92,47.58,80.64,75.99,58.16,52.48,54.37,49.9,43.38,40.08,42.37,43.6,49.9,58.57,
PROGRESSIVE OHIO,US7433151039,,,,33.02,37.61,14.39,52.56,32.96,66.22,69.26,42.83,50.45,43.82,74.88,76.25,68.69,76.23,70.12,64.2,40.76,52.37,55.71,79.1,81.19,76.6
PROLOGIS REIT,US74340W1036,,,,,,36.59,57.41,70.23,34.21,30.36,69.3,62.19,56.96,38.3,56.87,64.65,88.69,73.4,76.89,71.72,67.95,73.72,67.06,78.4,81.34
PRUDENTIAL FINL.,US7443201022,,,,59.65,48.95,41.09,19.72,66.88,54.52,35.93,76.67,81.8,65.47,57.79,55.32,44.88,50.32,55.91,61.55,46.28,57.37,72.91,44.94,61.19,66.56
PUB.SER.ENTER.GP.,US7445731067,,,,39.56,63.46,22.34,62.13,49.82,60.2,80.46,76.41,77.44,80.69,60.85,65.61,43.82,56.18,65.78,61.5,57.13,53.01,79.52,68.27,72.97,
PUBLIC STORAGE,US74460D1090,,,,16.2,32.16,25.73,9.99,7.23,5.9,2.59,5.06,2.22,3.2,0.83,0.7,2.25,5.32,62,72.52,76.55,50.43,52.61,69.35,67.14,78.01
PULTEGROUP,US7458671010,,,,47.91,33.82,45.55,66.41,40.43,48.98,56.46,22.49,38.71,79.75,74.87,57.83,67.82,68.92,63.24,53.67,77.62,72.8,67.07,64.63,76.6,70.63
QUALCOMM,US7475251036,,,,19.31,43.1,55.23,40.24,10.45,30.98,68.88,39.37,54.71,65.53,79.03,84.66,34.12,62.35,75.03,57.35,37.76,48.62,42.58,47.76,58.78,84.74
QUANTA SERVICES,US74762E1029,,,,,,,,,,12.44,35.64,53.88,45.88,45.46,62.01,76.67,74.32,65.07,54.98,58.04,70.1,70.9,88.13,87.09,89.67
QUEST DIAGNOSTICS,US74834L1008,,,,28,11.87,30.17,27.45,17.61,36.28,57.7,83.57,76.23,70.03,43.94,67.95,54.3,71.48,75.74,72.97,73.06,71.2,60.69,73.28,49.51,
RPM INTERNATIONAL,US7496851038,,,,33.73,34.39,63.88,46.75,24.27,34.86,51.49,32.09,47.44,40.12,37.85,25.76,37.36,32.6,36.86,50.97,62.39,68.89,62.22,56.5,60.75,
RAMBUS,US7509171069,,,,,,,,,,64.57,71.49,56.05,53.91,37.56,42.04,32.14,26.76,26.91,42.97,31.46,42.59,55.11,65.35,71.37,
RALPH LAUREN CL.A,US7512121010,,,,,,37.16,22.29,11.9,6.86,5.25,6.5,40.99,18.47,43.09,21.95,34.97,42.57,52.26,59.36,61.66,63.36,66.5,69.74,56.35,59.75
RANGE RES.,US75281A1097,,,,,,69.08,58.87,72.35,56.19,46.26,56.15,59.12,78.6,67.11,52.29,86.6,82.32,74.92,78,84.04,89.7,96.47,94.98,90.19,88.99
RAYMOND JAMES FINL.,US7547301090,,,,,,,,,,,24.3,22.5,68.62,53.14,56.11,66.14,53.14,53.05,55.22,65.08,37.79,41.3,69.14,56.79,50.91
RTX,US75513E1010,,,,64.08,47.78,57.04,72.56,68.57,43.62,44.22,45.17,66.44,78.92,72.45,75.95,67.51,79.13,73,76.95,77.98,78.02,67.72,54.22,70.62,63.36
REGENCY CENTERS,US7588491032,,,,,,25.77,25.08,44.3,67.88,54.44,53.63,37.7,49.31,50.69,54.78,56.97,65.86,74.31,73.18,75.85,73.29,71.69,63.23,65.54,62.88
REGENERON PHARMS.,US75886F1075,,,,,,,,,,,,43.49,20.51,13.02,12.91,6.69,20.19,21.66,15.82,22.82,44.76,30.59,39.8,23.96,37.79
REGIONS FINL.NEW,US7591EP1005,,,,24.83,7.23,16.37,37.65,4.36,7.76,26.19,18.94,21.06,63.64,50.32,56.08,46.81,70.41,70.02,71.53,60.66,47.44,44.53,83.72,84.14,81.61
REINSURANCE GROUP OF AM.,US7593516047,,,,,,,,,,29.57,65.73,65.77,60.37,48.33,61.86,59.55,62.58,55.79,67.87,63.75,71.9,78.18,64.2,79.97,72.32
RELIANCE,US7595091023,,,,,,,,,,55.63,61.88,40.66,40.92,78,73.98,60.46,74.5,78.99,84.12,84.88,85.36,85.56,86.01,88.45,88.82
REPUBLIC SVS.'A',US7607591002,,,,,,69,48.86,59.58,31.91,18.79,35.69,30.29,22.23,72.64,70.94,81.71,82.26,86.2,91.94,85.4,75.77,86.41,73.38,81.52,80.79
RESMED,US7611521078,,,,,,,,,,,14.44,27.29,44.73,67.3,44.54,80.62,80.08,51.11,50.2,51.19,49.2,56.1,52.25,46.56,40.43
RITE AID (OTC) DEAD - DELIST.04/09/24,US7677548726,,,,,,,,,,35.83,25.55,38.26,55.16,46.96,65.64,63.06,59.21,76.98,79.67,77.1,80.76,85,84.36,82.86,73.58
ROBERT HALF,US7703231032,,,,39.67,52.39,42.14,42.88,49.84,39.74,23.64,44.35,50.11,28.85,46.15,40.82,43.13,53.46,69.37,73.4,72.64,74.04,82.87,87.53,87.61,93.22
ROCKWELL AUTOMATION,US7739031091,,,,31.25,68.46,24.46,15.53,31.25,53.78,58.14,51.07,60.67,49.8,41.53,51.32,31.45,36.11,23.1,23.8,18.43,26.84,33.59,35.63,39.92,42.5
ROPER TECHNOLOGIES,US7766961061,,,,,,28.22,19.14,40.64,15.37,13.8,9.68,22.6,15.58,14.68,11.97,27.95,44.14,63.01,72.31,72.56,77.03,75.99,65.73,71.55,69.17
ROSS STORES,US7782961038,,,,,,21.07,24.02,63.36,22.71,37.34,34.19,44,45.21,28.26,30.37,54,46.25,49.56,50.16,59.59,53,28.52,65.36,59.25,69.59
ROYAL GOLD,US7802871084,,,,,,,,,,,24.03,24.6,20.88,15.65,17.89,14.18,13.65,26.06,34.31,26.49,27.04,25.44,82.38,87.72,75.01
RYDER SYSTEM,US7835491082,,,,24.66,32.63,56.48,18.75,74.42,61.61,71.34,74.67,70.52,69.27,57.67,47.43,54.6,57.55,67.07,83.01,73.42,78.79,70.97,73.2,74.19,73.12
S&P GLOBAL,US78409V1044,,,,,,,37.57,15.36,17.07,36.94,21.35,55.08,51.92,57.65,55.89,61.92,81.73,92.09,91.61,90.35,84.28,81.01,78.33,80.91,88.56
SBA COMMS.,US78410G1040,,,,,,,,,,17.7,19.97,22.16,17.42,31.82,19.91,36.89,45.03,57.63,53.92,61.61,53.2,46.22,81.74,68.98,74.2
